N,anchor,hub_edges,hub_cost,weighting,metric,rank,node,is_prime,observed,null_mean,null_sd,null_min,null_max,z,p_empirical,null_degenerate,n_null_samples,pivots
1000,2,False,0.1,padic,eigenvector,14,192,False,0.06466942678402038,0.016780296799718476,0.011479514286206369,8.399333258431296e-05,0.04237810307357912,4.171703505072931,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector,15,864,False,0.06229031257849581,0.020241130086329842,0.012832160631073411,0.000394100501269055,0.058315881830282586,3.276859112123548,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector,16,320,False,0.06143492867903454,0.020426538158354303,0.015929884617306406,1.0828571284977141e-05,0.07270704862939358,2.5743055587564174,0.04,False,100,200
1000,2,False,0.1,padic,eigenvector,17,448,False,0.060441538508034964,0.017568284576320443,0.013296161873547775,7.954176420590554e-05,0.053027998887984686,3.2244834516500056,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector,18,704,False,0.05970730040579474,0.016649560601039712,0.012855196754740745,0.00015668759528800723,0.05285738341969555,3.3494423015249586,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector,19,832,False,0.059518563294365445,0.017512341739552104,0.01161527033420641,8.938443631433923e-05,0.04588102494270928,3.616465251876838,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector,20,288,False,0.05928933586941153,0.017898412304910315,0.014799658731982024,0.00020702432697654012,0.06703484008700736,2.796748513873197,0.04,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,1,2,True,0.5120114176580204,0.5225376548950101,0.0022944815986534616,0.5179023196557972,0.5279525553058902,-4.5876320137704685,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,2,3,True,0.38143054916818947,0.38427260783206457,0.006123071622034501,0.3706747028050511,0.3992597317969387,-0.4641557112687974,0.54,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,3,5,True,0.2168805702871431,0.20671199475288632,0.008297395443651672,0.1914237486123368,0.23003519993482208,1.2255141511950973,0.2,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,4,7,True,0.1458484119646844,0.1326031068081,0.007207609522133269,0.11626754124705539,0.15269579371000658,1.8376835087847794,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,5,11,True,0.08629716485750483,0.07737930553462528,0.005198338924577803,0.06461942179897089,0.08991374113632482,1.71552094856991,0.04,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,6,13,True,0.0713540052722659,0.0625525465892123,0.004661749154835635,0.05056221516855887,0.0729583744105439,1.8880163626830555,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,7,210,False,0.057567067308159046,0.031606377514330236,0.010871535759101008,0.008560728474063674,0.05279928442463156,2.387950549865602,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,8,330,False,0.054837987597296516,0.03237117432034323,0.012229002995043948,0.005933213196494161,0.05451045771003251,1.837174566565926,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,9,390,False,0.05415318122259777,0.030539219794000094,0.011154920251073062,0.003635058041065932,0.05744065772283589,2.116909928273679,0.04,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,10,510,False,0.05330155409091296,0.03223302212135021,0.011242738248154025,0.001264773812730437,0.05318450615005267,1.8739680231390285,0.0,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,11,570,False,0.05303404511263614,0.03266688009719989,0.010550799468894171,0.007129644951656009,0.05451776322533206,1.9303906851307948,0.02,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,12,17,True,0.052770650026071536,0.04604635654122004,0.004383044946659486,0.03634650530381619,0.05636337845734407,1.534160285072223,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,13,690,False,0.052630977816887546,0.031378798947413716,0.013331184719082682,0.0013093517562762509,0.05755889334939416,1.5941703094889075,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,14,870,False,0.05223034291437154,0.03147889614709634,0.012992158228234811,0.0026831897438328875,0.05720945929295175,1.597228605342702,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,15,930,False,0.05211838808841284,0.030406671634837963,0.0120861991855253,0.00156412781496033,0.05584113682953899,1.7964056458358975,0.04,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,16,630,False,0.051740408626746004,0.030046973754013967,0.011275799198295697,0.004100170081776361,0.055277070283321274,1.9238933304178498,0.06,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,17,462,False,0.05158276740438088,0.03081984198820212,0.011268150545160468,0.009469463904143308,0.058135940330104316,1.8426205199305028,0.08,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,18,546,False,0.05089796102968213,0.032143587303957964,0.011761995728240401,0.004549359369833923,0.05491879073592913,1.5944890781328152,0.2,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,19,30,False,0.05088321161596893,0.027722613308195764,0.012473596855159193,0.001029213171894777,0.051743216672546465,1.8567698296416988,0.1,False,100,200
1000,2,False,0.1,padic,eigenvector_costweight,20,714,False,0.050046333897997335,0.03041067266595917,0.011831145142971518,0.006500570892990594,0.05359825573565465,1.6596585533145163,0.12,False,100,200
1000,2,False,0.1,padic,pagerank,1,2,True,0.13983760514729066,0.13805068443208948,0.0004219928561154689,0.13685504057612036,0.13937571060589132,4.234480961716144,0.0,False,100,200
1000,2,False,0.1,padic,pagerank,2,3,True,0.07715951762150539,0.0779904692557524,0.0004021656300547017,0.07707429870629239,0.07911104488858792,-2.0661925638300214,0.06,False,100,200
1000,2,False,0.1,padic,pagerank,3,5,True,0.04155691363977402,0.04263650335841263,0.0003269033701132113,0.04199703840725821,0.04348208052117915,-3.302473505442078,0.0,False,100,200
1000,2,False,0.1,padic,pagerank,4,7,True,0.02830145653131733,0.029238666563967307,0.00030033491125130675,0.028561558710939412,0.029961743651537903,-3.1205497514264815,0.0,False,100,200
1000,2,False,0.1,padic,pagerank,5,11,True,0.017441054586156777,0.018020768034382944,0.00025270250957227196,0.017355853864500014,0.018641149018771754,-2.294054970832708,0.04,False,100,200
1000,2,False,0.1,padic,pagerank,6,13,True,0.014612135453787048,0.01511172116360631,0.00023262319599134753,0.014585227069519925,0.015906617915754925,-2.1476177716939198,0.02,False,100,200
1000,2,False,0.1,padic,pagerank,7,17,True,0.011109791682014833,0.011441853482956364,0.0002257486972664534,0.011015707992046472,0.011978999220520977,-1.4709356242689449,0.1,False,100,200
1000,2,False,0.1,padic,pagerank,8,19,True,0.009922717867125825,0.010227936798464867,0.0002002182534749581,0.009745669736123242,0.010734180561377989,-1.524431094776372,0.12,False,100,200
1000,2,False,0.1,padic,pagerank,9,23,True,0.008218208234138172,0.0084035558471455,0.00018082006484118534,0.007975805863835967,0.008924823529605158,-1.0250389699291433,0.34,False,100,200
1000,2,False,0.1,padic,pagerank,10,29,True,0.006552839766815145,0.006676761780473492,0.00018258598554494782,0.00626024380689477,0.007211738562748492,-0.67870495804202,0.44,False,100,200
1000,2,False,0.1,padic,pagerank,11,31,True,0.0061971154726008365,0.006303003714789044,0.00015488098897348157,0.0059602037541807255,0.0066995340086571644,-0.683674884115962,0.58,False,100,200
1000,2,False,0.1,padic,pagerank,12,37,True,0.005122448140498267,0.0052670051586478596,0.00015867508349967063,0.004992597432178999,0.005724814229610867,-0.9110253163969061,0.32,False,100,200
1000,2,False,0.1,padic,pagerank,13,41,True,0.004577833638939671,0.004669175879935034,0.0001521367567922248,0.004394695233350819,0.005134742332392305,-0.600395610642011,0.72,False,100,200
1000,2,False,0.1,padic,pagerank,14,43,True,0.004417757431813953,0.004447660195673419,0.00012856025391814305,0.004148343876646635,0.004806782873021931,-0.23259726819228868,0.88,False,100,200
1000,2,False,0.1,padic,pagerank,15,47,True,0.004026192084744728,0.00411008907703656,0.0001309658601499315,0.003817125904957075,0.004619241551006002,-0.6406020026576753,0.56,False,100,200
1000,2,False,0.1,padic,pagerank,16,53,True,0.003469981935249081,0.003501952686220453,0.00010802274988541414,0.003268099017729856,0.00379063426258793,-0.2959631281862945,0.82,False,100,200
1000,2,False,0.1,padic,pagerank,17,59,True,0.003090680228129255,0.0031038265139958533,0.00011265676887628461,0.0028879705423267774,0.003471531942958225,-0.11669326217793191,0.92,False,100,200
1000,2,False,0.1,padic,pagerank,18,61,True,0.003090680228129255,0.003117395633812794,0.00010249483679043857,0.0028937451865742175,0.003417755025084677,-0.26065123395593304,0.84,False,100,200
1000,2,False,0.1,padic,pagerank,19,67,True,0.00274922139054003,0.0027245604871694966,0.0001058063469120707,0.0024815010026233352,0.002936044105520471,0.233075841764272,0.76,False,100,200
1000,2,False,0.1,padic,pagerank,20,71,True,0.00274922139054003,0.0027287489125705456,0.00010083066446325694,0.0025138263194052265,0.0029896747504065185,0.20303821340923492,0.84,False,100,200
1000,2,False,0.1,padic,betweenness,1,2,True,0.5804887115500841,0.5667350897317422,0.016468628586048983,0.5110228790915161,0.607330995323981,0.835140688641973,0.34,False,100,200
1000,2,False,0.1,padic,betweenness,2,3,True,0.26781788577154303,0.2784209747770769,0.02184315992300494,0.20494306675844756,0.3351167150012534,-0.48541919039684217,0.62,False,100,200
1000,2,False,0.1,padic,betweenness,3,5,True,0.14547120641107875,0.12327366331950618,0.018155820463526734,0.0871623445303305,0.167111596249998,1.222613053272105,0.24,False,100,200
1000,2,False,0.1,padic,betweenness,4,864,False,0.10296092184368735,0.0002586315048708217,0.000971359713215413,0.0,0.006381095524382097,105.73044047590724,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,5,7,True,0.09053177236368619,0.07266111771693044,0.014485431253315516,0.037161143729906226,0.11031969092389449,1.2336984887947615,0.22,False,100,200
1000,2,False,0.1,padic,betweenness,6,800,False,0.04783817635270541,0.00025387485885857623,0.0011346307898113897,0.0,0.00912224448897795,41.93813698794201,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,7,784,False,0.04341850367401469,0.0012768804769585005,0.010972752442379854,0.0,0.10971693386773547,3.840569940709986,0.02,False,100,200
1000,2,False,0.1,padic,betweenness,8,11,True,0.04158198053256554,0.035226998766243654,0.010608232300080641,0.01703778272662713,0.06839953536221068,0.5990613314787198,0.5,False,100,200
1000,2,False,0.1,padic,betweenness,9,675,False,0.02508350033400133,0.00023385821245665934,0.0009337334061772112,0.0,0.005551102204408818,26.61320882079324,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,10,13,True,0.02454908551211452,0.02693283568822865,0.009074015417261848,0.011360655307173341,0.049804005585819225,-0.26270069715546374,0.98,False,100,200
1000,2,False,0.1,padic,betweenness,11,968,False,0.02223411903171422,0.001168443873678092,0.00845363270548811,0.0,0.08385771543086172,2.491908022495497,0.02,False,100,200
1000,2,False,0.1,padic,betweenness,12,17,True,0.02222802265026421,0.01784335734669641,0.007626048248825739,0.004534692400674365,0.03847234548462002,0.5749590299593185,0.52,False,100,200
1000,2,False,0.1,padic,betweenness,13,1000,False,0.017364729458917837,0.00033115084523025406,0.0016815760226537601,0.0,0.014894789579158315,10.129532286507162,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,14,19,True,0.013335180061205638,0.015619250158332853,0.006796730592392376,0.003389108303186459,0.03806179131767809,-0.3360542346174195,0.8,False,100,200
1000,2,False,0.1,padic,betweenness,15,832,False,0.01314629258517034,0.0003753242444272298,0.0012992642307293979,0.0,0.008485721442885771,9.82938500013471,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,16,544,False,0.011724615898463592,0.00017480223660716225,0.000753294496134053,0.0,0.005551102204408818,15.33240149918879,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,17,29,True,0.009634656731600617,0.007684135002620255,0.004794277779125442,0.0016812077090133204,0.02206293069544572,0.406843703857345,0.54,False,100,200
1000,2,False,0.1,padic,betweenness,18,891,False,0.008001002004008016,0.0004170198039583005,0.001217030620287366,0.0,0.006091558116232464,6.231545923026149,0.0,False,100,200
1000,2,False,0.1,padic,betweenness,19,608,False,0.00760379091516366,0.0006363211148352814,0.004476524288372886,0.0,0.044224281897127585,1.5564463301194098,0.02,False,100,200
1000,2,False,0.1,padic,betweenness,20,441,False,0.007258266533066129,0.0010124931351713751,0.008007213068764006,0.0,0.07983967935871743,0.7800183839567607,0.02,False,100,200
1000,2,True,0.1,uniform,degree,1,2,True,666.0,666.0,0.0,666.0,666.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,2,3,True,333.0,333.0,0.0,333.0,333.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,3,5,True,200.0,200.0,0.0,200.0,200.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,4,7,True,142.0,142.0,0.0,142.0,142.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,5,11,True,90.0,90.0,0.0,90.0,90.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,6,13,True,76.0,76.0,0.0,76.0,76.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,7,17,True,58.0,58.0,0.0,58.0,58.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,8,19,True,52.0,52.0,0.0,52.0,52.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,9,23,True,43.0,43.0,0.0,43.0,43.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,10,29,True,34.0,34.0,0.0,34.0,34.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,11,31,True,32.0,32.0,0.0,32.0,32.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,12,37,True,27.0,27.0,0.0,27.0,27.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,13,41,True,24.0,24.0,0.0,24.0,24.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,14,43,True,23.0,23.0,0.0,23.0,23.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,15,47,True,21.0,21.0,0.0,21.0,21.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,16,53,True,18.0,18.0,0.0,18.0,18.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,17,61,True,16.0,16.0,0.0,16.0,16.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,18,59,True,16.0,16.0,0.0,16.0,16.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,19,67,True,14.0,14.0,0.0,14.0,14.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree,20,71,True,14.0,14.0,0.0,14.0,14.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,1,2,True,2169.0,2169.0,0.0,2169.0,2169.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,2,3,True,342.0,342.0,0.0,342.0,342.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,3,5,True,209.0,209.0,0.0,209.0,209.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,4,7,True,151.0,151.0,0.0,151.0,151.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,5,11,True,99.0,99.0,0.0,99.0,99.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,6,13,True,85.0,85.0,0.0,85.0,85.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,7,17,True,67.0,67.0,0.0,67.0,67.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,8,19,True,61.0,61.0,0.0,61.0,61.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,9,23,True,52.0,52.0,0.0,52.0,52.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,10,29,True,43.0,43.0,0.0,43.0,43.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,11,31,True,41.0,41.0,0.0,41.0,41.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,12,37,True,36.0,36.0,0.0,36.0,36.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,13,41,True,33.0,33.0,0.0,33.0,33.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,14,43,True,32.0,32.0,0.0,32.0,32.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,15,47,True,30.0,30.0,0.0,30.0,30.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,16,53,True,27.0,27.0,0.0,27.0,27.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,17,61,True,25.0,25.0,0.0,25.0,25.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,18,59,True,25.0,25.0,0.0,25.0,25.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,19,67,True,23.0,23.0,0.0,23.0,23.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,degree_weighted,20,71,True,23.0,23.0,0.0,23.0,23.0,0.0,1.0,True,100,200
1000,2,True,0.1,uniform,eigenvector,1,2,True,0.7054671506253183,0.7055307072500503,9.699065501367198e-06,0.7055063474733029,0.7055530566099443,-6.5528606568270344,0.0,False,100,200
1000,2,True,0.1,uniform,eigenvector,2,3,True,0.0627295068540571,0.06286623358794872,0.0002796354532388795,0.06208157840435424,0.06355975900623073,-0.4889463489268162,0.58,False,100,200
1000,2,True,0.1,uniform,eigenvector,3,5,True,0.05908516560388683,0.058989695316400664,0.00022013523634659265,0.05849257967352757,0.05944530244833552,0.4336892587966268,0.68,False,100,200
1000,2,True,0.1,uniform,eigenvector,4,7,True,0.057477066497307536,0.05730932862689435,0.00021025984608775633,0.05694180410245007,0.05794593909703582,0.7977646399644858,0.48,False,100,200
1000,2,True,0.1,uniform,eigenvector,5,11,True,0.056031603596491085,0.05596442561614272,0.00016354390104562309,0.05564674497796556,0.05628643241947974,0.41076420409945225,0.66,False,100,200
1000,2,True,0.1,uniform,eigenvector,6,13,True,0.05564310394274539,0.055528620544412044,0.0001599114513236232,0.055132744486489575,0.055917944498563577,0.7159174492240442,0.44,False,100,200
1000,2,True,0.1,uniform,eigenvector,7,17,True,0.055144192661123505,0.055071467479594356,0.00014570156887789036,0.054719342575029944,0.055467754525174606,0.4991379440126977,0.56,False,100,200
1000,2,True,0.1,uniform,eigenvector,8,19,True,0.05497911484566479,0.054931553158912176,0.00014281777527343093,0.054581276767891235,0.05524588632933637,0.33302357960383905,0.8,False,100,200
1000,2,True,0.1,uniform,eigenvector,9,23,True,0.05471275606235886,0.05468981923488215,0.0001185368352803119,0.05439314752210045,0.054978403734164766,0.19349957692476646,0.82,False,100,200
1000,2,True,0.1,uniform,eigenvector,10,29,True,0.054481081775294475,0.05445328225304942,0.00010464468216513612,0.05414860549583289,0.05473014116491973,0.2656563302586754,0.74,False,100,200
1000,2,True,0.1,uniform,eigenvector,11,31,True,0.054423972069889116,0.054398389031499225,0.00010124988000511308,0.05418647534339307,0.05464464155364979,0.2526722835482404,0.76,False,100,200
1000,2,True,0.1,uniform,eigenvector,12,37,True,0.05427248102994611,0.05425790432356118,0.00010038283311493286,0.05400034745980353,0.054474498820265574,0.1452111474902225,0.84,False,100,200
1000,2,True,0.1,uniform,eigenvector,13,41,True,0.054212078519848834,0.05419402610193139,8.795474799637312e-05,0.05395119961747079,0.05442549095844533,0.20524665613519166,0.8,False,100,200
1000,2,True,0.1,uniform,eigenvector,14,43,True,0.054164578596076755,0.05418401570235667,9.051720265039878e-05,0.05392340023011549,0.054378094869471635,-0.2147338374451399,0.9,False,100,200
1000,2,True,0.1,uniform,eigenvector,15,47,True,0.05411118599818894,0.054092796325304976,8.3068282837547e-05,0.05385837103208168,0.05429670636620838,0.22138019778189202,0.78,False,100,200
1000,2,True,0.1,uniform,eigenvector,16,53,True,0.054047551943914016,0.05403938504910528,7.760614712556453e-05,0.05387617343071177,0.054232805274742765,0.10523515354426939,0.9,False,100,200
1000,2,True,0.1,uniform,eigenvector,17,59,True,0.053993776668155705,0.05398528692406646,7.819955156745988e-05,0.053752758889753824,0.054143318251058635,0.10856512497897661,0.98,False,100,200
1000,2,True,0.1,uniform,eigenvector,18,61,True,0.0539937766681557,0.05398278833651769,7.05692720377581e-05,0.05377303934640988,0.054140657061163666,0.15570986239061543,0.88,False,100,200
1000,2,True,0.1,uniform,eigenvector,19,71,True,0.053939786308738275,0.05392652091320838,7.183308740813467e-05,0.053737230177367076,0.05408039133475492,0.18466971152892067,0.82,False,100,200
1000,2,True,0.1,uniform,eigenvector,20,67,True,0.05393978630873826,0.053929133724879605,6.669880815457752e-05,0.05373229847561092,0.054090839838483444,0.15971175727678805,0.82,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,1,2,True,0.5609628076733049,0.5662377250777123,0.001944975969071677,0.5624430960446583,0.573468799018189,-2.7120733049083547,0.0,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,2,3,True,0.34699010476933456,0.34997087691772927,0.005456149839893712,0.3338891548640841,0.3630213345166332,-0.5463142024803284,0.58,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,3,5,True,0.18423794336813087,0.17624569079298485,0.006394027023186039,0.16467309967436514,0.1919221654278952,1.249956020855804,0.2,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,4,7,True,0.12238733799285781,0.11274765143745084,0.005872680654881892,0.09964268039890005,0.1274623467101778,1.6414457250273928,0.08,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,5,11,True,0.07317085819476418,0.06704208675736574,0.0040654305059472816,0.057833868818531683,0.07537319139946438,1.5075331944384986,0.16,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,6,13,True,0.06066148598798025,0.05446984089634631,0.00374392230746904,0.04498580782485699,0.06375906620344228,1.6537856779991835,0.06,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,7,840,False,0.04663818937424427,0.03077150732534167,0.011230347161033667,0.0034076222775573264,0.04649015171080301,1.41283985449317,0.0,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,8,420,False,0.04663818937424427,0.03261228765124849,0.009476235088768997,0.008542884412622737,0.04685323776124243,1.4801133141598535,0.02,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,9,210,False,0.04663818937424427,0.030374818171337775,0.01005409501438247,0.007322489405915771,0.04676253974013393,1.6175867822654952,0.02,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,10,630,False,0.04663818937424427,0.03118738054771828,0.01088142405986709,0.003081231433344566,0.04685323776124243,1.4199252544078045,0.04,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,11,17,True,0.04553822363679011,0.04096544329618659,0.0037282023784215154,0.032977291641275615,0.0488811706895902,1.2265375847272582,0.28,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,12,660,False,0.04474834192154208,0.03217145390982721,0.009793664215988134,0.002809561511345142,0.046319440000725125,1.2841861569220565,0.06,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,13,330,False,0.04474834192154208,0.03127449795806968,0.010788206007223758,0.004563980357309396,0.04653937281606284,1.248942034889801,0.06,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,14,990,False,0.04474834192154208,0.029543163695202868,0.010318762804547629,0.00513030619668122,0.04628271379332192,1.4735466367768508,0.06,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,15,780,False,0.04426799864403742,0.030189651280795666,0.010645156103975806,0.002798785041825746,0.04662535095897667,1.3225120633020777,0.12,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,16,390,False,0.04426799864403742,0.03093720500829091,0.010479988015408085,0.00306660323451113,0.046540402706530704,1.272023748132828,0.18,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,17,510,False,0.04368728545666969,0.03230277279820056,0.010174394806543538,0.0012733267804947207,0.04676253974013393,1.1189375756430584,0.16,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,18,570,False,0.04350019435767203,0.03232620086208558,0.009046336470936379,0.00786215622584996,0.04646491632671977,1.235195433144201,0.08,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,19,690,False,0.04320547537913062,0.030504206862248223,0.011534852076242686,0.0012152858013309538,0.04661578745286477,1.1011210575506276,0.12,False,100,200
1000,2,True,0.1,uniform,eigenvector_costweight,20,870,False,0.04294678506641109,0.030826658794061275,0.011136391045197586,0.002188403405301932,0.04635717827078696,1.0883351907417491,0.18,False,100,200
1000,2,True,0.1,uniform,pagerank,1,2,True,0.24043889672190416,0.2409147897597913,0.00029968704060439336,0.23985884578772532,0.24158943960176948,-1.5879666899423273,0.16,False,100,200
1000,2,True,0.1,uniform,pagerank,2,3,True,0.052140913876638426,0.053210449862907454,0.00031110874518937824,0.052551666473446015,0.05408991495591733,-3.437820385338188,0.0,False,100,200
1000,2,True,0.1,uniform,pagerank,3,5,True,0.03170168068639813,0.03221409096399873,0.00023434655790120497,0.03169267999018842,0.03280352556893032,-2.1865491953016285,0.02,False,100,200
1000,2,True,0.1,uniform,pagerank,4,7,True,0.02282553899076564,0.02311351394868074,0.00021082364077208758,0.022510146484091796,0.02371696018190752,-1.3659519248432965,0.16,False,100,200
1000,2,True,0.1,uniform,pagerank,5,11,True,0.014869362337292457,0.014881600990575146,0.00018062063733314596,0.014381045662742276,0.015319323655769488,-0.06775888660005397,0.88,False,100,200
1000,2,True,0.1,uniform,pagerank,6,13,True,0.012724442107865998,0.012730854651825343,0.00016211148172598616,0.012355072937215487,0.013215870190691844,-0.039556383613764186,0.96,False,100,200
1000,2,True,0.1,uniform,pagerank,7,17,True,0.009967715706636598,0.00987404817247562,0.0001526889294920738,0.00952435110871135,0.01026302006433582,0.6134533425086466,0.56,False,100,200
1000,2,True,0.1,uniform,pagerank,8,19,True,0.00904606151762048,0.008929751920688518,0.00014501675445681412,0.00861716473001834,0.009331198251970698,0.80204247686843,0.46,False,100,200
1000,2,True,0.1,uniform,pagerank,9,23,True,0.007671861416969,0.007539772381039479,0.00011668718909287775,0.007271097036252583,0.007818760691814928,1.1319926116686694,0.2,False,100,200
1000,2,True,0.1,uniform,pagerank,10,29,True,0.006297813538762161,0.006152309528496495,0.00010977443484620274,0.005935058137894103,0.0064350103562539635,1.3254817523726716,0.18,False,100,200
1000,2,True,0.1,uniform,pagerank,11,31,True,0.006007355774950284,0.005819690366452285,0.00010386074558089592,0.0056019736028408516,0.006076412807352921,1.8068944859617806,0.1,False,100,200
1000,2,True,0.1,uniform,pagerank,12,37,True,0.005143881845630549,0.005066952300790037,9.926211717306244e-05,0.0048309555197758045,0.00538888686802267,0.7750141446850795,0.36,False,100,200
1000,2,True,0.1,uniform,pagerank,13,41,True,0.004649270779838129,0.004595493447402071,9.954768308724322e-05,0.004342695562168049,0.004972118021497255,0.540216816386648,0.54,False,100,200
1000,2,True,0.1,uniform,pagerank,14,43,True,0.004509665036331078,0.004411382671429261,8.529422739163956e-05,0.004233217801841988,0.004628636670544447,1.152274519710938,0.24,False,100,200
1000,2,True,0.1,uniform,pagerank,15,47,True,0.004195581445086004,0.004134061670832323,8.65195974300848e-05,0.003952009552862542,0.0045189041824245215,0.7110501676038434,0.32,False,100,200
1000,2,True,0.1,uniform,pagerank,16,53,True,0.0037295781256123325,0.003651617165041522,6.391839798536724e-05,0.0035345457257667363,0.0037869294254798407,1.219695158640523,0.18,False,100,200
1000,2,True,0.1,uniform,pagerank,17,61,True,0.0034156575116492498,0.003342032709136617,6.597758475299035e-05,0.003192108850966276,0.0035540713959992592,1.1159063004242136,0.22,False,100,200
1000,2,True,0.1,uniform,pagerank,18,59,True,0.0034156575116492498,0.003341831090664449,5.8389529345102324e-05,0.0032330182312118433,0.0034763608419718568,1.2643777371189384,0.22,False,100,200
