N,anchor,hub_edges,hub_cost,weighting,metric,rank,node,is_prime,observed,null_mean,null_sd,null_min,null_max,z,p_empirical,null_degenerate,n_null_samples,pivots
31623,2,False,0.1,uniform,degree,11,31,True,1019.0,1019.0,0.0,1019.0,1019.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,12,37,True,853.0,853.0,0.0,853.0,853.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,13,41,True,770.0,770.0,0.0,770.0,770.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,14,43,True,734.0,734.0,0.0,734.0,734.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,15,47,True,671.0,671.0,0.0,671.0,671.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,16,53,True,595.0,595.0,0.0,595.0,595.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,17,59,True,534.0,534.0,0.0,534.0,534.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,18,61,True,517.0,517.0,0.0,517.0,517.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,19,67,True,470.0,470.0,0.0,470.0,470.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree,20,71,True,444.0,444.0,0.0,444.0,444.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,1,2,True,15810.0,15810.0,0.0,15810.0,15810.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,2,3,True,10540.0,10540.0,0.0,10540.0,10540.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,3,5,True,6323.0,6323.0,0.0,6323.0,6323.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,4,7,True,4516.0,4516.0,0.0,4516.0,4516.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,5,11,True,2873.0,2873.0,0.0,2873.0,2873.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,6,13,True,2431.0,2431.0,0.0,2431.0,2431.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,7,17,True,1859.0,1859.0,0.0,1859.0,1859.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,8,19,True,1663.0,1663.0,0.0,1663.0,1663.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,9,23,True,1373.0,1373.0,0.0,1373.0,1373.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,10,29,True,1089.0,1089.0,0.0,1089.0,1089.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,11,31,True,1019.0,1019.0,0.0,1019.0,1019.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,12,37,True,853.0,853.0,0.0,853.0,853.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,13,41,True,770.0,770.0,0.0,770.0,770.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,14,43,True,734.0,734.0,0.0,734.0,734.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,15,47,True,671.0,671.0,0.0,671.0,671.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,16,53,True,595.0,595.0,0.0,595.0,595.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,17,59,True,534.0,534.0,0.0,534.0,534.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,18,61,True,517.0,517.0,0.0,517.0,517.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,19,67,True,470.0,470.0,0.0,470.0,470.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,degree_weighted,20,71,True,444.0,444.0,0.0,444.0,444.0,0.0,1.0,True,100,
31623,2,False,0.1,uniform,eigenvector,1,2,True,0.5579618123111502,0.5652142189375566,0.0003865100557777833,0.5642909110500652,0.566180739567182,-18.763823910899447,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,2,3,True,0.3490856902458666,0.34853855337841994,0.0008873868111584398,0.34642897244607374,0.3515751798319017,0.6165708804401039,0.48,False,100,
31623,2,False,0.1,uniform,eigenvector,3,5,True,0.18406905420044625,0.1758227963142823,0.0011992517959852388,0.17260153704491474,0.17879385535697215,6.876168886108908,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,4,7,True,0.12248088816229448,0.11473285607906342,0.001188063970523161,0.11240296449483107,0.11827591234568567,6.5215613598813285,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,5,11,True,0.072687400286346,0.06715591863036947,0.00083005080914772,0.0649952527313891,0.06897371765336302,6.664027786029273,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,6,13,True,0.06030981069953853,0.05528154139871329,0.0007985967805650921,0.05333884373831245,0.057659738058049755,6.296380630619631,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,7,17,True,0.04496531663795776,0.04090812363447267,0.0006375936013676589,0.039551226151586474,0.042507947282118506,6.363290024840731,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,8,19,True,0.039848548144990885,0.03610064309293836,0.0006947030272566592,0.03404613219420342,0.037549929804297215,5.394974406334119,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,9,23,True,0.03247546771486469,0.029504300404339302,0.0005612696272086524,0.028184643610456566,0.0306493341519064,5.293654184178477,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,10,29,True,0.02542658197446562,0.022981761084905076,0.0005280195820969145,0.021676358057129426,0.02405140270973685,4.630170873306385,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,11,31,True,0.023719157679181608,0.021455454929510686,0.0004341008504621172,0.02050786091943419,0.02256970088466428,5.2146931922872755,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,12,37,True,0.019688304631904806,0.017801497472907237,0.00038663659433460366,0.01696261588661235,0.018904585817113392,4.88005322477231,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,13,41,True,0.01770683598146993,0.01605569232156248,0.00039419923675119983,0.015110705001210901,0.017103694070665906,4.188601869235902,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,14,43,True,0.016849544520867555,0.015192865861307263,0.0004154134320027092,0.014328123444397265,0.016582791919994667,3.988023814187795,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,15,47,True,0.015372410031569346,0.013905051034461591,0.00040915830894385006,0.013037485613486248,0.014806250923243466,3.5862866891189893,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,16,53,True,0.013571837220834123,0.012279511254925667,0.0003366454901369505,0.01148955790795458,0.013089253409794466,3.8388334428087023,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,17,59,True,0.012138842825041985,0.01095745841418187,0.00032416527751733654,0.010303259865334403,0.011593302494359282,3.64438912121592,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,18,61,True,0.011746255822912067,0.010587319516032282,0.0002994870695536194,0.009885575615639814,0.011287941523396737,3.8697373766659013,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,19,67,True,0.010651102006703515,0.00958724495777109,0.00032967022073420013,0.008617498894323599,0.010265106922115715,3.2270341147682067,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector,20,71,True,0.010048004422818948,0.009038212729765793,0.00031565610120151385,0.008292178454013834,0.010441845899115771,3.1990247906170093,0.02,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,1,2,True,0.5579618123114779,0.5652142189374301,0.0003865100558438484,0.5642909110499806,0.5661807395664341,-18.76382390651795,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,2,3,True,0.349085690246123,0.3485385533783495,0.0008873868111532639,0.3464289724456623,0.35157517983167336,0.6165708808118411,0.48,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,3,5,True,0.1840690542007739,0.17582279631414582,0.001199251795698176,0.17260153704670175,0.17879385535604778,6.876168888141858,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,4,7,True,0.12248088816269335,0.11473285607885103,0.001188063970467281,0.11240296449521366,0.11827591234632127,6.521561360702624,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,5,11,True,0.07268740028976313,0.06715591863127279,0.0008300508116858595,0.06499525271349395,0.06897371767509326,6.664027768680444,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,6,13,True,0.06030981068838051,0.05528154139860976,0.0007985967802049304,0.05333884375321333,0.057659738066540484,6.296380619616846,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,7,17,True,0.044965316641620214,0.04090812363653563,0.0006375936018718926,0.039551226144010354,0.042507947292605555,6.363290022316988,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,8,19,True,0.03984854814350382,0.0361006430925234,0.0006947030284371791,0.034046132192769474,0.03754992980921079,5.394974395623112,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,9,23,True,0.03247546771523145,0.029504300405047187,0.0005612696275539185,0.028184643607177644,0.030649334151648146,5.293654180314342,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,10,29,True,0.025426581970620546,0.022981761085537213,0.0005280195806151467,0.021676358056140266,0.024051402710727997,4.630170877820665,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,11,31,True,0.02371915768136624,0.02145545492865416,0.0004341008505278922,0.02050786091496701,0.022569700899776203,5.214693198502822,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,12,37,True,0.019688304631546555,0.017801497473208548,0.0003866365934539296,0.016962615907388585,0.018904585814869534,4.880053234182119,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,13,41,True,0.017706835981124377,0.01605569232120412,0.00039419923698943835,0.015110704998604447,0.01710369407066578,4.188601866736988,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,14,43,True,0.016849544520588892,0.015192865861341286,0.00041541343194255524,0.014328123443608155,0.016582791922053357,3.9880238140125757,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,15,47,True,0.015372410030039429,0.013905051034719151,0.0004091583088046139,0.013037485613114685,0.01480625093405197,3.5862866859707156,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,16,53,True,0.013571837220468744,0.012279511255052675,0.0003366454906486257,0.0114895579133916,0.013089253414751728,3.8388334355113374,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,17,59,True,0.012138842825896626,0.010957458413492216,0.0003241652773880482,0.010303259868089807,0.011593302497329972,3.6443891274333224,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,18,61,True,0.011746255823139859,0.010587319515975828,0.0002994870692706589,0.009885575613867102,0.011287941523227396,3.8697373812712006,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,19,67,True,0.010651102007273346,0.00958724495818246,0.00032967022049698315,0.008617498903963952,0.010265106921214191,3.2270341175708883,0.0,False,100,
31623,2,False,0.1,uniform,eigenvector_costweight,20,71,True,0.010048004420908382,0.009038212729784046,0.00031565610176736037,0.008292178455000425,0.010441845900523264,3.199024778771912,0.02,False,100,
31623,2,False,0.1,uniform,pagerank,1,2,True,0.09388302806445735,0.09293492192137381,5.6032985751467366e-05,0.09282011740255025,0.09309381654755369,16.920500136987734,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,2,3,True,0.06045029377535562,0.06150105400875279,4.894092753511212e-05,0.061371691534998975,0.06165305757521096,-21.469969743489468,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,3,5,True,0.03549549846127916,0.03666585857889771,3.548133324334663e-05,0.03657406505620967,0.03676258807759705,-32.98523506971067,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,4,7,True,0.025164528397644725,0.0261190814543005,3.8403376906350834e-05,0.026027810093296917,0.026198355597122615,-24.8559666766679,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,5,11,True,0.015928113093563623,0.016584906150417827,3.154134499767997e-05,0.016517367088094648,0.016673599627177307,-20.82324190368288,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,6,13,True,0.013467131580567955,0.014022471151900456,2.9225108343415913e-05,0.013945558064311919,0.014106726159318815,-19.002139010294112,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,7,17,True,0.010290908188332622,0.010719105889424927,2.685411033591612e-05,0.010659910797812014,0.010801778888934806,-15.945331859295099,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,8,19,True,0.009210173743385779,0.00959024205643596,2.914763034446337e-05,0.009519322578654038,0.009657901801684425,-13.039424082115017,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,9,23,True,0.0076091633779717645,0.00791078398817641,2.2673339947974767e-05,0.00785012827187171,0.007978219972267593,-13.30287513426484,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,10,29,True,0.006044252026708415,0.0062740912404911815,1.9049191292063766e-05,0.0062189713175014125,0.006330532142880251,-12.065562797855932,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,11,31,True,0.005658936739885373,0.00587194224443509,1.736981637418708e-05,0.005819800900275997,0.005909715078114791,-12.262968125918794,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,12,37,True,0.004743504773755902,0.004917416703283365,1.8041196574247293e-05,0.004880051173137214,0.0049572997194853195,-9.639711468789777,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,13,41,True,0.004287174036802634,0.004436349621139898,1.588961815896321e-05,0.004399962721122357,0.004490166902796243,-9.388242237471129,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,14,43,True,0.004089653464461699,0.004230481661930606,1.6187031169975468e-05,0.004184759781310811,0.004270027687746442,-8.700063401998136,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,15,47,True,0.0037413166233681242,0.0038660832682491895,1.4222616849785986e-05,0.003809228170205811,0.0039014419114900205,-8.77241130790518,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,16,53,True,0.0033231493652090788,0.0034287298093624323,1.2980499651372044e-05,0.003393339066796541,0.003456342695243805,-8.13377350556711,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,17,59,True,0.002987694561372937,0.003080235551124794,1.2788329423912123e-05,0.0030469184287298867,0.0031097316170929853,-7.236362677584866,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,18,61,True,0.002894154945131469,0.0029785156333153977,1.3492726836765195e-05,0.0029499870521868727,0.0030171017591855824,-6.2523083142882845,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,19,67,True,0.0026358017852226106,0.0027094846559969164,1.3533524382330143e-05,0.0026775195968173995,0.002740103868903842,-5.444470242393748,0.0,False,100,
31623,2,False,0.1,uniform,pagerank,20,71,True,0.0024913137888805613,0.0025617619415873095,1.2546466019017893e-05,0.002536534710938848,0.0025865785311577016,-5.614979756049478,0.0,False,100,
31623,2,True,0.1,log,degree,1,2,True,19210.0,19210.0,0.0,19210.0,19210.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,2,3,True,10541.0,10541.0,0.0,10541.0,10541.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,3,5,True,6324.0,6324.0,0.0,6324.0,6324.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,4,7,True,4517.0,4517.0,0.0,4517.0,4517.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,5,11,True,2874.0,2874.0,0.0,2874.0,2874.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,6,13,True,2432.0,2432.0,0.0,2432.0,2432.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,7,17,True,1860.0,1860.0,0.0,1860.0,1860.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,8,19,True,1664.0,1664.0,0.0,1664.0,1664.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,9,23,True,1374.0,1374.0,0.0,1374.0,1374.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,10,29,True,1090.0,1090.0,0.0,1090.0,1090.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,11,31,True,1020.0,1020.0,0.0,1020.0,1020.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,12,37,True,854.0,854.0,0.0,854.0,854.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,13,41,True,771.0,771.0,0.0,771.0,771.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,14,43,True,735.0,735.0,0.0,735.0,735.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,15,47,True,672.0,672.0,0.0,672.0,672.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,16,53,True,596.0,596.0,0.0,596.0,596.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,17,59,True,535.0,535.0,0.0,535.0,535.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,18,61,True,518.0,518.0,0.0,518.0,518.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,19,67,True,471.0,471.0,0.0,471.0,471.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree,20,71,True,445.0,445.0,0.0,445.0,445.0,0.0,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,1,2,True,44958.65692465483,44958.65692465483,0.0,44958.65692465483,44958.65692465483,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,2,3,True,11589.373522560452,11589.373522560445,7.31261254447754e-12,11589.373522560452,11589.373522560452,0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,3,5,True,10186.475920320467,10186.475920320465,1.828153136119385e-12,10186.475920320467,10186.475920320467,-0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,4,7,True,8797.730233134473,8797.73023313447,1.828153136119385e-12,8797.730233134473,8797.730233134473,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,5,11,True,6899.153118749909,6899.1531187499095,9.140765680596925e-13,6899.153118749909,6899.153118749909,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,6,13,True,6245.391887989297,6245.391887989294,2.7422297041790776e-12,6245.391887989297,6245.391887989297,0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,7,17,True,5276.943606600586,5276.9436066005865,9.140765680596925e-13,5276.943606600586,5276.943606600586,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,8,19,True,4906.602022353785,4906.602022353785,0.0,4906.602022353785,4906.602022353785,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,9,23,True,4315.033558470702,4315.033558470702,0.0,4315.033558470702,4315.033558470702,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,10,29,True,3676.985158855365,3676.985158855366,9.140765680596925e-13,3676.985158855365,3676.985158855365,-0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,11,31,True,3509.232961370412,3509.2329613704137,1.828153136119385e-12,3509.232961370412,3509.232961370412,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,12,37,True,3090.1129794855424,3090.112979485543,4.570382840298462e-13,3090.1129794855424,3090.1129794855424,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,13,41,True,2869.450491362297,2869.450491362297,0.0,2869.450491362297,2869.450491362297,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,14,43,True,2770.7208849190697,2770.7208849190683,1.3711148520895388e-12,2770.7208849190697,2770.7208849190697,-0.9949874371066199,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,15,47,True,2593.4490407474195,2593.449040747419,4.570382840298462e-13,2593.4490407474195,2593.4490407474195,-0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,16,53,True,2372.323688563491,2372.3236885634906,4.570382840298462e-13,2372.323688563491,2372.323688563491,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,17,59,True,2187.4049950456324,2187.404995045632,4.570382840298462e-13,2187.4049950456324,2187.4049950456324,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,18,61,True,2135.3217877775965,2135.3217877775965,0.0,2135.3217877775965,2135.3217877775965,0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,19,67,True,1986.2055311137408,1986.2055311137412,4.570382840298462e-13,1986.2055311137408,1986.2055311137408,-0.9949874371066201,1.0,True,100,
31623,2,True,0.1,log,degree_weighted,20,71,True,1902.6298654063592,1902.6298654063594,2.285191420149231e-13,1902.6298654063592,1902.6298654063592,-0.99498743710662,1.0,True,100,
31623,2,True,0.1,log,eigenvector,1,2,True,0.7045276370211884,0.7045620181776918,3.785452940687138e-06,0.7045517696369152,0.7045727185878593,-9.082441927598811,0.0,False,100,
31623,2,True,0.1,log,eigenvector,2,3,True,0.02400378797626306,0.023514048386649843,5.180316442970838e-05,0.023399284285385753,0.023711162578332466,9.453854701825058,0.0,False,100,
31623,2,True,0.1,log,eigenvector,3,5,True,0.022698922037144156,0.022091559082487628,6.899022244213066e-05,0.021915294590046094,0.022221861285117172,8.803609166008751,0.0,False,100,
31623,2,True,0.1,log,eigenvector,4,7,True,0.02127870335133749,0.020749473254815035,9.385355462637369e-05,0.020541321079377898,0.0209758105838451,5.638892406678616,0.0,False,100,
31623,2,True,0.1,log,eigenvector,5,11,True,0.01927448897205782,0.01889600811608484,8.210205126151273e-05,0.0186426869212066,0.01907691357770517,4.6098830681762655,0.0,False,100,
31623,2,True,0.1,log,eigenvector,6,13,True,0.018572460666317896,0.018231617549185893,8.23652453349264e-05,0.018007771139393572,0.018417134812267238,4.13819100211523,0.0,False,100,
31623,2,True,0.1,log,eigenvector,7,17,True,0.017528740008749693,0.01726716262221595,8.070515468602903e-05,0.01708699111231149,0.0175395917037641,3.241148444004202,0.02,False,100,
31623,2,True,0.1,log,eigenvector,8,19,True,0.017128774841098357,0.01688341981942236,8.445323862497168e-05,0.016696082543196114,0.01705431689007529,2.905217439505698,0.0,False,100,
31623,2,True,0.1,log,eigenvector,9,23,True,0.0164878842563158,0.01630966142282702,7.590142837982618e-05,0.016150894798686987,0.01652561752445695,2.3480827343183837,0.04,False,100,
31623,2,True,0.1,log,eigenvector,10,29,True,0.0157968074299627,0.015659130437340275,7.90367970208522e-05,0.015441765309041644,0.015817708213223505,1.7419353745584905,0.04,False,100,
31623,2,True,0.1,log,eigenvector,11,31,True,0.015616622455365615,0.015496747949901097,6.514406915734637e-05,0.015359532075641481,0.015689226982329267,1.8401445751719645,0.1,False,100,
31623,2,True,0.1,log,eigenvector,12,37,True,0.015162745851714171,0.015076264166928097,6.71650631286948e-05,0.014911923221928122,0.015253984395852961,1.287599248144338,0.18,False,100,
31623,2,True,0.1,log,eigenvector,13,41,True,0.014922639954673354,0.014860628483976613,7.214777994083429e-05,0.014686454704131211,0.015078725882204894,0.8595062903888973,0.42,False,100,
31623,2,True,0.1,log,eigenvector,14,43,True,0.0148154288285059,0.014746780956320434,7.024673183406585e-05,0.014592392896394036,0.01494423282074856,0.9772393731800735,0.34,False,100,
31623,2,True,0.1,log,eigenvector,15,47,True,0.014628413259684205,0.014575009710924793,7.133794596030951e-05,0.014402426556909915,0.014796420778829374,0.7485994731208053,0.44,False,100,
31623,2,True,0.1,log,eigenvector,16,53,True,0.014389929361729399,0.014352980358083165,5.954104873786101e-05,0.014229649020194697,0.014543371764383974,0.6205635343929022,0.48,False,100,
31623,2,True,0.1,log,eigenvector,17,59,True,0.014188517464190413,0.01415448899755783,6.514465316028772e-05,0.013983957024893159,0.014277636532425234,0.5223524108549934,0.7,False,100,
31623,2,True,0.1,log,eigenvector,18,61,True,0.014135555683146502,0.014107788660804747,5.426805885514985e-05,0.013975361644713587,0.014244299005463281,0.5116641893506418,0.56,False,100,
31623,2,True,0.1,log,eigenvector,19,67,True,0.013973281716314586,0.013953335109577063,6.685070727625034e-05,0.013793171860479162,0.01412825641162466,0.298375403196508,0.66,False,100,
31623,2,True,0.1,log,eigenvector,20,71,True,0.013883902557171677,0.013864802052748083,5.889379967830995e-05,0.01373095346846506,0.014116239478925954,0.32432114293728564,0.78,False,100,
31623,2,True,0.1,log,eigenvector_costweight,1,2,True,0.6782602281863498,0.6790767321189773,0.00024291275229060074,0.6781887365358721,0.6796211853163594,-3.361305344935267,0.02,False,100,
31623,2,True,0.1,log,eigenvector_costweight,2,3,True,0.18221259265759013,0.18098618783067608,0.000968465911279072,0.17874360287481003,0.18460371175361637,1.2663376300919085,0.22,False,100,
31623,2,True,0.1,log,eigenvector_costweight,3,5,True,0.06618160488331472,0.06331619610091015,0.0005539484957720941,0.06195744677489698,0.06444441949130425,5.17269891384173,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,4,7,True,0.03817729239692734,0.03606360423063524,0.0005135916880261513,0.03501636929349762,0.037490154238864766,4.115503065120611,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,5,11,True,0.01957150269365959,0.01834348155587674,0.00029137265513145785,0.01747806578901304,0.019015803109854665,4.214606676899051,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,6,13,True,0.015507777430447815,0.014432186052657852,0.0002622867192302487,0.013708831660439654,0.0150899943435841,4.1008228740920245,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,7,17,True,0.010812301315068757,0.010017260458031814,0.00020883085208700308,0.009562482455814364,0.0106683813919336,3.80710440574994,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,8,19,True,0.009347006213714287,0.008621054059525055,0.00020182853066621714,0.008143557936425735,0.00903802778352492,3.5968757825909576,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,9,23,True,0.007319956308187219,0.006784382408760302,0.00015876619767128076,0.006421233986967492,0.007210963702578675,3.3733496631052415,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,10,30030,False,0.006494330457376556,0.004520537413513992,0.002363099749523891,6.510174112870944e-06,0.00644713817466791,0.835255915142912,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,11,2310,False,0.006462128324422623,0.0043705580146691965,0.00238446419588379,2.159364428002412e-05,0.006451059092087573,0.8771657437188718,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,12,4620,False,0.006462128324422623,0.004707692968822521,0.002050033034754247,3.0514088997975272e-05,0.006411403695041479,0.8558083337473719,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,13,13860,False,0.006462128324422623,0.004516984024568477,0.0023603915110273765,7.675971650792418e-06,0.006439997433166339,0.8240769765383154,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,14,11550,False,0.006462128324422623,0.004421539487378076,0.0023510636269250132,2.514724309331468e-06,0.006421362817490955,0.8679428381585148,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,15,20790,False,0.006462128324422623,0.0046772408397769555,0.0022827789758721575,1.4578958360859685e-05,0.006451524681961224,0.7818923792058036,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,16,25410,False,0.006462128324422623,0.00472478268743984,0.0022625529340860595,4.947308296575052e-06,0.006413308982152421,0.7678696090637852,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,17,23100,False,0.006462128324422623,0.0044950582058152794,0.002290283713774785,3.3112527493346784e-06,0.0064174391339576675,0.8588761762468586,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,18,6930,False,0.006462128324422623,0.003907654151549809,0.0025510520317846837,1.7762508158076216e-05,0.006421491508458283,1.0013414626771597,0.0,False,100,
31623,2,True,0.1,log,eigenvector_costweight,19,18480,False,0.006462128324422623,0.005091923782008736,0.0019560992089361793,0.00014103023067445994,0.006424079513073172,0.7004780412743322,0.0,False,100,
